aadhaar_like_id,household_id,annual_income,scheme_enrolled,district,bank_account,phone_number,registrations_per_aadhaar,bank_shared_count,phone_shared_count,fraud_label
694702666535,HH94828,91578,MGNREGA,District_47,BA86025074,6632952754,1,1,9,1
347335298549,HH27399,99494,Food-Ration,District_3,BA52165036,7183794232,1,1,11,1
818982357270,HH95515,93512,Scholarship,District_7,BA66588045,7642324127,1,1,1,0
856905081148,HH68249,65821,PM-KISAN,District_15,BA10648199,7781810728,1,1,1,0
501393447363,HH90928,49252,PM-KISAN,District_5,BA32333285,7588572815,1,1,1,0
732213375223,HH48608,57937,Scholarship,District_33,BA65184589,9171770956,4,1,1,1
167057383470,HH93628,64245,PM-KISAN,District_30,BA96215325,9224727056,1,1,1,0
869920794033,HH23545,123288,MGNREGA,District_13,BA30368885,6663564953,1,1,1,0
028498086128,HH27046,29909,PM-KISAN,District_47,BA75325946,7439970175,1,1,1,0
043973907309,HH95704,53390,PM-KISAN,District_2,BA31800758,6272655203,1,1,1,0
366371440112,HH91748,42611,Scholarship,District_32,BA45659704,7553672814,1,1,1,0
632891613425,HH49541,101698,PM-KISAN,District_7,BA74666914,7198964729,1,1,1,0
856845411291,HH67765,125613,MGNREGA,District_15,BA98700035,6723025543,1,1,1,0
485675978375,HH55446,56935,Food-Ration,District_15,BA73919357,6026212462,1,1,1,0
946173599114,HH46880,81730,Pension,District_9,BA66488959,6672675594,1,1,1,0
192382105501,HH19855,72739,Scholarship,District_2,BA17857608,7947368616,1,1,1,0
697719474125,HH73023,83124,MGNREGA,District_32,BA46839718,7891702693,1,1,1,0
049370263782,HH85813,93194,PM-KISAN,District_45,BA63824378,7779033906,1,7,1,1
267416881495,HH43001,82769,Pension,District_7,BA77867464,7852021468,3,8,1,1
432398958167,HH76276,84965,Pension,District_43,BA70824387,8538970282,1,6,1,1
045517933073,HH82807,93262,Scholarship,District_46,BA61565783,6466599759,1,1,1,0
463331062251,HH84632,16651,PM-KISAN,District_9,BA49476478,6199557347,1,1,6,1
315047800413,HH59603,70060,Food-Ration,District_4,BA78623953,9280665823,1,1,18,1
012767795436,HH23065,79156,Pension,District_18,BA58308554,8122073776,1,1,1,0
202492533741,HH72127,82484,Scholarship,District_35,BA68145011,7780504958,1,9,1,1
163108783877,HH91769,64873,MGNREGA,District_2,BA94675913,9041025969,1,1,5,1
316394231990,HH24230,74822,Pension,District_7,BA65851360,7982558700,1,1,1,0
584534810063,HH15944,48402,MGNREGA,District_21,BA73623876,8092628975,1,1,10,1
315405554947,HH31048,16754,Food-Ration,District_35,BA65558764,7851001031,1,1,1,0
549210137784,HH20861,99494,Scholarship,District_27,BA24047486,8929123696,1,1,1,0
104074497607,HH86523,35968,Food-Ration,District_29,BA77001302,9319226899,1,1,7,1
313291684402,HH69287,65186,Pension,District_37,BA92367704,7384513410,1,1,1,0
924199082414,HH11740,47526,Pension,District_31,BA21180396,7196361826,1,8,8,1
956873801996,HH46919,117610,Food-Ration,District_15,BA86603277,6114483350,1,1,9,1
772641165839,HH46501,67610,MGNREGA,District_19,BA91904692,8224075185,1,1,10,1
733907079546,HH28128,60686,Pension,District_1,BA45293131,8385830719,1,1,1,0
446706338200,HH57722,92435,Food-Ration,District_38,BA16624514,9333020186,1,1,6,1
793081774081,HH23669,134694,Food-Ration,District_3,BA37692457,7289214445,1,9,18,1
519570964508,HH31444,82170,Pension,District_44,BA85260398,6052129976,1,4,1,1
197993383540,HH45331,58677,Scholarship,District_1,BA70117938,6491116078,1,1,7,1
520267019941,HH47088,90897,MGNREGA,District_28,BA81657167,7239983610,1,1,1,0
867145041495,HH82128,22819,Pension,District_47,BA75034488,8639040653,1,1,1,0
841683256957,HH77395,71392,Pension,District_41,BA30468472,7144437101,4,1,1,1
056381348806,HH20465,129818,PM-KISAN,District_48,BA26166440,7494623222,1,1,1,0
147284866095,HH63629,74732,Food-Ration,District_26,BA07275706,8698581714,4,1,1,1
092967147091,HH69662,73233,PM-KISAN,District_28,BA72425650,8841919794,1,1,1,0
329538930791,HH89641,70619,MGNREGA,District_3,BA39380668,6591471633,1,1,1,0
638556523922,HH66350,58135,Food-Ration,District_3,BA51262452,9168793760,4,1,10,1
947154534973,HH98059,79434,Scholarship,District_4,BA75298919,7330470420,1,1,1,0
639035639042,HH70127,93258,Scholarship,District_26,BA85568632,9974996831,1,1,1,0
643227039409,HH25218,60045,PM-KISAN,District_45,BA45119271,9571437374,4,1,1,1
852485834316,HH54702,5000,Scholarship,District_15,BA66895283,8472724463,1,1,1,0
842198953349,HH57184,83968,PM-KISAN,District_43,BA43498627,6904097296,1,1,1,0
084577784346,HH70891,133993,Food-Ration,District_2,BA70766461,9023831741,1,1,1,0
282338645927,HH94124,58712,Food-Ration,District_21,BA38215950,9487572782,1,1,1,0
755396073855,HH71008,25865,Scholarship,District_32,BA30568475,7085992135,1,6,1,1
706491034166,HH14995,90322,PM-KISAN,District_49,BA19381492,9460815033,1,1,1,0
222192479744,HH72820,122314,Scholarship,District_5,BA16942737,6011338210,1,1,1,0
357768376961,HH55955,85881,PM-KISAN,District_15,BA47752908,6242851069,7,1,1,1
218620818762,HH26040,121741,Scholarship,District_16,BA36598985,7576921539,1,1,1,0
752229418379,HH26864,93810,PM-KISAN,District_3,BA81031685,6539799151,1,1,11,1
883807701792,HH47673,91205,Scholarship,District_22,BA47054797,8298347572,1,1,1,0
309974753345,HH24032,54459,Food-Ration,District_16,BA10153001,8061847640,1,1,1,0
102270654562,HH91354,78562,MGNREGA,District_13,BA03964218,9598233543,1,1,1,0
510036592399,HH97193,69115,Pension,District_35,BA82173430,9783265201,1,1,1,0
103485048189,HH77908,68087,Food-Ration,District_41,BA50766833,9607285332,1,1,10,1
890830099602,HH58475,62384,Food-Ration,District_49,BA41223820,7131584278,1,1,6,1
298638591011,HH37269,76768,Pension,District_26,BA88301123,9863824592,1,9,1,1
070748028655,HH68680,31109,Scholarship,District_40,BA88869926,7103420822,1,1,1,0
140951668249,HH35321,94351,Pension,District_33,BA29236112,6522195573,1,1,1,0
760796692818,HH79724,43667,MGNREGA,District_50,BA31371785,6433055536,1,1,1,0
552485080723,HH25756,62491,PM-KISAN,District_47,BA07199585,8187146486,1,1,1,0
584163571411,HH53809,79916,Scholarship,District_28,BA78755436,6392418995,1,5,1,1
659196180285,HH54696,42181,MGNREGA,District_7,BA72907505,9582891317,1,1,1,0
430157393340,HH29511,11006,PM-KISAN,District_25,BA90579554,6259615601,1,1,1,0
150002399630,HH28359,58508,MGNREGA,District_37,BA83062646,7751082554,1,5,1,1
069158799019,HH95369,27067,MGNREGA,District_38,BA73909809,7331840970,1,1,1,0
089334398499,HH73143,91369,PM-KISAN,District_2,BA48076830,7586354175,1,1,1,0
439218853756,HH85002,35394,Scholarship,District_20,BA33460503,9709344618,1,9,1,1
865922984880,HH63381,114554,Scholarship,District_40,BA91396716,8535893263,1,1,1,0
342897909010,HH45070,69826,Scholarship,District_48,BA89674185,8375807707,1,1,1,0
701893865740,HH67131,71775,MGNREGA,District_44,BA72637087,8825318642,1,1,7,1
245241326298,HH42344,10581,Scholarship,District_30,BA75784114,9090058052,4,1,1,1
206227911248,HH86897,74345,Pension,District_7,BA64144151,7774453645,1,1,1,0
243888709865,HH70004,67594,Scholarship,District_46,BA08736885,9403699428,1,6,1,1
895230764272,HH36214,31027,Food-Ration,District_15,BA02091369,6242046891,1,1,1,0
387989656643,HH63142,72618,Pension,District_6,BA18574474,8807600796,1,1,11,1
467954702459,HH49702,58062,PM-KISAN,District_21,BA13113096,8055523364,1,9,1,1
790430183731,HH22931,63496,MGNREGA,District_25,BA26522139,8157213726,1,1,1,0
727717386818,HH33265,70776,MGNREGA,District_7,BA45531302,7873451295,1,1,8,1
557129179864,HH19864,55856,Food-Ration,District_8,BA80568157,9701667168,1,5,5,1
698804177657,HH63450,77393,MGNREGA,District_10,BA70120424,6603742608,1,9,10,1
456972155752,HH75581,67403,MGNREGA,District_39,BA17390372,8660414922,1,1,1,0
798914420252,HH92638,84183,Scholarship,District_33,BA65818569,8168203668,1,6,1,1
054703467146,HH20065,54139,Pension,District_20,BA32870774,6676421596,1,1,1,0
862634013134,HH41197,38052,PM-KISAN,District_16,BA37599404,9261719811,1,1,1,0
115178213336,HH23089,48733,Food-Ration,District_12,BA69772428,7169047900,1,1,1,0
377508859557,HH82940,113279,Pension,District_6,BA91858405,8982932315,1,1,1,0
309700472254,HH81318,98678,Scholarship,District_36,BA03530932,9954921297,1,1,1,0
178603745443,HH55322,106401,Pension,District_18,BA06322667,6058425032,1,1,1,0
145970585814,HH62312,108481,PM-KISAN,District_45,BA93965227,8323833196,1,6,1,1
791385648911,HH48846,56010,Scholarship,District_17,BA75839494,7188348036,1,1,1,0
149035692384,HH45171,78874,MGNREGA,District_26,BA35935179,6581817182,1,1,1,0
326510146306,HH97991,72275,PM-KISAN,District_22,BA83727846,8640794096,1,1,10,1
126677463201,HH51234,89786,PM-KISAN,District_36,BA88975084,6765880093,1,1,1,0
115031371077,HH68181,61324,PM-KISAN,District_48,BA66875906,9370395102,1,1,1,0
007719906583,HH39872,72789,Food-Ration,District_23,BA19463167,9001576711,1,1,1,0
967430302867,HH36998,72168,Food-Ration,District_20,BA78440794,8773929902,1,1,1,0
852614477663,HH86065,85967,Scholarship,District_27,BA43201617,8420079303,1,1,1,0
502836680024,HH12810,89671,Scholarship,District_47,BA87027486,8483320204,1,1,7,1
116321352840,HH31273,72810,Pension,District_36,BA47881605,9422901666,1,1,1,0
141013887845,HH16647,73719,Pension,District_41,BA48218093,9875291986,4,1,1,1
238596593290,HH93825,76776,Scholarship,District_24,BA75816565,7552622649,1,1,1,0
804328359266,HH58380,119396,PM-KISAN,District_38,BA64492602,7623092570,1,1,1,0
913840768630,HH82769,18100,Food-Ration,District_1,BA69051883,9886820509,4,1,1,1
567529038339,HH45249,40909,Pension,District_15,BA59508543,7036301883,1,9,1,1
802528130354,HH15821,55342,MGNREGA,District_5,BA95260022,9030461544,1,1,1,0
665697159455,HH18521,78093,Pension,District_36,BA39805168,8829561580,1,1,1,0
358285917433,HH17100,77882,Food-Ration,District_46,BA86414951,9861378499,1,1,1,0
200897508747,HH25960,90024,Scholarship,District_7,BA24725941,8550993856,1,1,1,0
955312749644,HH74003,76419,Food-Ration,District_49,BA14880072,6282154448,1,1,1,0
308784857449,HH15898,53221,MGNREGA,District_24,BA13048952,6906534356,1,1,1,0
311227451980,HH76801,88864,Scholarship,District_4,BA74535929,8358298701,1,1,1,0
205771034556,HH17817,70626,MGNREGA,District_17,BA24357203,8937426530,1,1,1,0
155466706837,HH10944,56572,PM-KISAN,District_7,BA74666141,9650320248,1,1,1,0
832684173035,HH37586,90710,Pension,District_14,BA81875624,8597942138,4,1,1,1
347306237760,HH14300,89531,Scholarship,District_7,BA92801176,9658383666,1,1,1,0
792674219965,HH79604,76442,PM-KISAN,District_21,BA82698777,8883445884,1,1,1,0
662578480530,HH42857,121513,PM-KISAN,District_31,BA96348538,7320126404,1,1,10,1
863324251700,HH47261,109804,Food-Ration,District_1,BA01413385,9089546685,4,7,1,1
821303240768,HH56566,100055,Food-Ration,District_24,BA30335027,8212158590,1,16,10,1
027633230156,HH93122,146990,Scholarship,District_11,BA15509714,6372577331,1,1,1,0
003406424883,HH48558,65606,PM-KISAN,District_14,BA88084100,6398348281,1,1,1,0
398805062214,HH62860,56055,Scholarship,District_38,BA86477865,8782028931,1,1,1,0
674874983356,HH13904,95810,Scholarship,District_11,BA14512464,9018261201,1,14,1,1
197263172720,HH50121,62420,Pension,District_42,BA76819907,9494934917,4,1,12,1
103510561255,HH45615,70357,Pension,District_7,BA21180396,8601326864,1,8,1,1
004082470945,HH24869,40422,Scholarship,District_50,BA78645530,7841211232,1,7,1,1
432162852890,HH19151,88199,Food-Ration,District_17,BA16832314,8409822894,1,1,10,1
473370573684,HH52104,25869,Pension,District_18,BA78451150,6514114384,1,1,8,1
338563858521,HH22586,67106,Scholarship,District_20,BA55215277,9848605964,1,1,1,0
288944211327,HH50230,69539,PM-KISAN,District_23,BA97939852,8156777543,1,1,1,0
827062315269,HH53587,56918,Pension,District_12,BA16701301,7942917087,1,1,1,0
162439084826,HH57753,17283,Scholarship,District_46,BA27790888,9955271237,1,1,1,0
625488463172,HH58565,17061,Scholarship,District_14,BA10130493,7631673390,1,1,1,0
322715439464,HH54558,47614,PM-KISAN,District_43,BA36913856,7018985663,1,1,1,0
819602028050,HH12375,86171,MGNREGA,District_44,BA87074625,9210011361,1,1,1,0
877992213436,HH34478,78667,MGNREGA,District_37,BA11470924,7246710109,1,1,1,0
509063410046,HH66993,69506,Food-Ration,District_32,BA26336439,7993811700,1,1,1,0
565208813218,HH38588,43462,PM-KISAN,District_30,BA70567986,7997601703,1,1,1,0
797295828992,HH90581,80233,PM-KISAN,District_34,BA94454370,6194588852,1,1,1,0
969909237653,HH56522,16029,Scholarship,District_3,BA17651933,8296896030,1,1,1,0
292056333706,HH60654,5000,MGNREGA,District_40,BA16651807,8378388608,1,1,1,0
944974596711,HH25874,62707,PM-KISAN,District_21,BA29541178,6859902286,1,1,1,0
692140994925,HH64599,53618,Pension,District_35,BA28403284,9739427824,1,1,1,0
322792873819,HH48399,100395,Food-Ration,District_47,BA16323688,8873350466,1,1,7,1
821698906542,HH14670,74739,Pension,District_46,BA50890016,7364603984,4,8,1,1
914225595605,HH45148,119522,Scholarship,District_27,BA49213906,9909057163,1,1,1,0
373075763373,HH35727,53553,MGNREGA,District_11,BA58422918,6452350771,1,1,1,0
621545243866,HH97582,84603,Food-Ration,District_9,BA28254879,6263245167,1,6,1,1
622912915405,HH35186,62431,Food-Ration,District_31,BA53500307,6111757758,1,1,1,0
026293779557,HH62956,111451,Food-Ration,District_16,BA98687120,9766044371,1,1,1,0
965170810193,HH22972,63878,Scholarship,District_6,BA75280197,7656311299,1,1,1,0
409747947475,HH83056,95632,MGNREGA,District_18,BA31868138,7164318733,1,1,1,0
247793222493,HH19156,37671,Pension,District_27,BA01759254,7781011231,1,1,17,1
230039444963,HH13207,57543,Scholarship,District_7,BA77114594,6139284979,1,1,13,1
996330943399,HH51721,67478,PM-KISAN,District_31,BA75532863,6274656400,1,1,1,0
412163836786,HH12059,107902,Scholarship,District_25,BA90574591,8064460319,1,1,1,0
609731082441,HH37929,5000,Scholarship,District_45,BA71899899,9299608039,1,1,9,1
216449755487,HH35646,60020,Scholarship,District_49,BA92908238,9239857942,1,1,8,1
240439576513,HH82982,59005,MGNREGA,District_40,BA60944696,7907534856,4,1,1,1
650993779126,HH56399,7690,Food-Ration,District_15,BA59137453,6557555155,1,1,1,0
872087701545,HH50411,56078,MGNREGA,District_8,BA84207593,8910592716,1,1,9,1
722178099327,HH33748,23779,Pension,District_31,BA34006390,6699754471,4,1,1,1
930335792410,HH89572,5000,Food-Ration,District_43,BA11656268,8303323266,1,1,18,1
563154173973,HH12047,62130,Food-Ration,District_30,BA37821287,8153058126,1,1,1,0
461920373294,HH83112,61115,MGNREGA,District_10,BA90527177,6388250495,1,1,1,0
551922971263,HH95263,62651,PM-KISAN,District_20,BA35948878,9169048901,1,1,11,1
248106009151,HH16499,77585,Pension,District_29,BA74432472,6583746614,1,1,9,1
715789169552,HH59886,43618,Pension,District_41,BA63984697,6778231796,1,1,1,0
717141163804,HH46580,123725,Food-Ration,District_13,BA36041592,8092612528,1,1,1,0
158455152607,HH37609,69001,Pension,District_15,BA87554538,6417089232,1,1,1,0
317251776822,HH76581,108592,MGNREGA,District_31,BA93790212,6049440973,1,1,1,0
236456071900,HH11442,19603,Food-Ration,District_37,BA11426040,8965419032,1,1,6,1
860293448828,HH86717,44964,Food-Ration,District_24,BA81593358,8497550265,1,7,1,1
959549297507,HH94229,90589,MGNREGA,District_34,BA43092543,9425448829,1,1,1,0
066693428402,HH22609,63203,Scholarship,District_36,BA62493837,9944793614,4,1,1,1
047531721601,HH95862,37804,Pension,District_10,BA19982269,9557467606,1,1,1,0
228790653765,HH22321,14841,Pension,District_20,BA17831093,9323602506,1,1,1,0
462390726577,HH60166,91996,Scholarship,District_19,BA66172128,8325071806,1,8,1,1
936039280652,HH59123,89548,MGNREGA,District_14,BA34858965,7346222113,1,1,1,0
979255842003,HH88362,77299,Food-Ration,District_13,BA15920681,7159758793,4,1,1,1
765681326566,HH61175,55122,PM-KISAN,District_38,BA19313365,8405955041,1,1,1,0
239019238435,HH56531,36607,MGNREGA,District_18,BA91018202,6326821958,1,1,1,0
538321307956,HH85849,68410,Food-Ration,District_3,BA25422774,6124168362,1,1,1,0
844360909405,HH99589,30540,MGNREGA,District_37,BA82167069,7683359032,1,1,1,0
451373924127,HH58871,47452,MGNREGA,District_36,BA88850394,6039525171,1,1,1,0
211005049346,HH49863,107837,PM-KISAN,District_16,BA77571545,7817920257,1,1,1,0
337148247430,HH90726,14474,PM-KISAN,District_38,BA98300882,9581931244,1,1,1,0
681844441260,HH65583,90325,Food-Ration,District_46,BA98277941,6048582331,1,1,1,0
391709958727,HH29388,114825,Pension,District_43,BA22288107,9862639996,4,1,9,1
778472189660,HH95798,94487,Pension,District_46,BA38326371,9270245310,1,1,15,1
771988751944,HH36817,81946,MGNREGA,District_29,BA71999270,6089249507,1,1,18,1
558430926356,HH32445,56092,MGNREGA,District_24,BA60191264,6186795362,1,1,1,0
883329608001,HH26481,50623,Scholarship,District_24,BA20374255,9875391022,1,1,1,0
222432151187,HH69445,5000,Pension,District_23,BA68065707,9565904752,1,1,1,0
629814423659,HH38373,71110,Food-Ration,District_22,BA55712869,7145321567,1,1,10,1
146902313807,HH77080,57932,Food-Ration,District_16,BA94863510,9140483757,1,1,1,0
676214132611,HH49222,49058,Food-Ration,District_15,BA40939340,6864531836,1,1,1,0
843853307893,HH54700,69397,PM-KISAN,District_31,BA63311775,6238816692,1,1,1,0
884423545203,HH35051,71871,MGNREGA,District_2,BA13069858,8059915428,1,1,1,0
635760032682,HH28029,50933,PM-KISAN,District_22,BA23066963,8446472821,1,1,1,0
695868164683,HH75447,118392,Scholarship,District_37,BA70557436,8218860218,1,13,1,1
895626191919,HH66418,91918,Scholarship,District_36,BA15029682,8980026323,1,1,1,0
034683249057,HH54457,96888,Pension,District_47,BA35423809,7423541931,1,1,1,0
996030449558,HH39855,66900,Food-Ration,District_8,BA18040916,8567254068,1,1,1,0
621732038189,HH23537,85337,Scholarship,District_21,BA74115898,9023744818,4,1,7,1
417837390106,HH85344,43128,Food-Ration,District_11,BA51657114,7348772641,6,1,1,1
671697020155,HH19452,89987,Pension,District_42,BA99216603,6106493286,1,7,1,1
412838903940,HH69828,63867,MGNREGA,District_35,BA14992585,9983960146,1,1,1,0
868298237333,HH38194,39340,Pension,District_26,BA07742454,9068968716,4,1,7,1
633806979599,HH87367,69316,Pension,District_12,BA01427334,6765421147,1,1,15,1
388114217062,HH29207,61238,MGNREGA,District_8,BA39497450,7232828146,4,1,1,1
301168557184,HH89258,139692,MGNREGA,District_37,BA01718164,8351946948,1,1,1,0
529886932072,HH67460,83061,PM-KISAN,District_22,BA51582328,7978304800,1,7,1,1
632422868546,HH69399,117391,PM-KISAN,District_7,BA77456118,6321823223,1,1,1,0
711263323552,HH52626,103938,PM-KISAN,District_23,BA94371039,9577738114,1,1,1,0
200058711301,HH93810,71133,Scholarship,District_19,BA22795951,6980544105,1,1,7,1
814116818574,HH16679,56688,Scholarship,District_14,BA19855560,6643577531,1,1,1,0
101993820530,HH25881,17793,MGNREGA,District_2,BA31277353,7172914926,1,1,1,0
540414600864,HH69057,43871,Scholarship,District_42,BA12464837,7558034544,1,1,17,1
528852264505,HH70746,89882,Food-Ration,District_11,BA74022604,8500497882,1,1,1,0
752476657596,HH19348,60936,MGNREGA,District_16,BA53496697,7536978831,1,1,1,0
657096747185,HH16694,81274,Scholarship,District_14,BA40507256,9124112977,1,1,4,0
693123855728,HH90518,9091,Food-Ration,District_37,BA34613995,6304834535,1,1,1,0
802099243197,HH24735,83605,Pension,District_15,BA10483439,7361312922,1,1,1,0
031859608041,HH63708,102894,Food-Ration,District_9,BA27148267,6236733998,1,8,11,1
927613935510,HH66717,16727,MGNREGA,District_47,BA02354722,7607119078,1,8,1,1
852475354621,HH48419,81146,PM-KISAN,District_29,BA59361986,9900483140,4,7,1,1
936738244013,HH95011,110306,Food-Ration,District_32,BA33108249,9093545277,1,1,1,0
193281897430,HH57085,120402,Food-Ration,District_5,BA60063452,8745627685,1,1,1,0
155466179448,HH65367,54895,Scholarship,District_46,BA40393426,8829946893,1,1,1,0
527722941858,HH61566,93397,Scholarship,District_32,BA31684795,8833494393,1,1,1,0
582381678601,HH39549,112893,Pension,District_9,BA90189807,9252301750,1,1,1,0
878028546525,HH88347,82041,Pension,District_42,BA40528721,6324078955,1,1,8,1
543386473070,HH44676,108552,PM-KISAN,District_14,BA32254134,8508840389,1,8,10,1
199836010970,HH40578,68924,MGNREGA,District_25,BA54491327,9286720273,1,1,1,0
859908360193,HH21539,81829,Food-Ration,District_1,BA70976990,6569416824,1,1,1,0
002553377624,HH28679,51351,PM-KISAN,District_19,BA87341617,8777746560,1,1,1,0
626530161123,HH89799,65061,MGNREGA,District_47,BA88339024,8822154111,1,9,1,1
398280176558,HH70486,83011,Scholarship,District_15,BA44954143,6854223636,1,1,1,0
732994475799,HH12851,49101,Food-Ration,District_11,BA21239183,7815426609,1,1,1,0
852070100892,HH59223,63292,Pension,District_15,BA42522402,6513334479,1,1,1,0
764763167676,HH25656,92826,PM-KISAN,District_47,BA80240935,8666726599,1,1,1,0
276294240858,HH47403,131576,PM-KISAN,District_8,BA52441155,7880834210,4,1,9,1
180953695172,HH36759,8516,Food-Ration,District_41,BA93846868,7178547736,4,1,11,1
487918507500,HH76509,129297,PM-KISAN,District_41,BA69746565,7898539225,1,1,1,0
996955075999,HH91325,62203,Food-Ration,District_25,BA84217874,9636823684,1,1,1,0
690922589755,HH33830,98946,MGNREGA,District_47,BA82926579,7215241217,1,1,1,0
594622535083,HH27207,104832,Pension,District_12,BA81474354,7722245007,1,1,9,1
357276855970,HH46846,116934,Scholarship,District_16,BA28830522,8491544820,1,1,1,0
294982814153,HH42295,48161,MGNREGA,District_7,BA84062347,6957088527,1,6,1,1
469300879548,HH98070,63241,Scholarship,District_47,BA63376569,8173047811,1,1,1,0
377465112267,HH13646,68392,Scholarship,District_10,BA35638047,6075725682,1,1,1,0
013555386582,HH22833,59276,Food-Ration,District_10,BA12933125,7686205005,1,1,1,0
661628448484,HH18025,109562,MGNREGA,District_30,BA08776574,9918323934,1,1,1,0
281881688850,HH42538,67695,Pension,District_48,BA96488614,6227945083,1,1,1,0
001822853786,HH41404,21443,Pension,District_3,BA75195950,7934008661,1,1,1,0
230438376018,HH13988,51009,PM-KISAN,District_12,BA98848987,7410236577,1,1,11,1
063465916544,HH23754,22647,Scholarship,District_37,BA28274102,7829897728,1,1,1,0
710711085352,HH75148,63149,Pension,District_36,BA68245681,9880824716,1,1,1,0
037171894885,HH98830,90176,MGNREGA,District_43,BA69687344,6321538185,1,1,10,1
766141080411,HH20388,50365,Scholarship,District_41,BA66153259,8334633686,1,1,1,0
891127020696,HH47848,57909,MGNREGA,District_2,BA16612724,6811443405,1,1,7,1
569154809750,HH84421,61757,Pension,District_2,BA75230368,8568480186,1,6,11,1
859156192537,HH27106,74222,Scholarship,District_15,BA02323809,6302318639,1,1,1,0
289277849532,HH96137,85482,Food-Ration,District_38,BA62212177,7718978155,1,1,1,0
372054247451,HH13008,94217,MGNREGA,District_16,BA62491102,8180288854,4,1,6,1
886433152477,HH80007,137665,MGNREGA,District_48,BA29511705,9504564631,1,4,1,1
789045101349,HH79578,288863,MGNREGA,District_24,BA94370733,6837369511,1,1,1,1
028333612010,HH67585,92073,Pension,District_45,BA55565863,8386729161,1,1,1,0
957380098067,HH11532,22373,PM-KISAN,District_32,BA53629999,9257639875,1,1,1,0
003805429258,HH96732,58624,Scholarship,District_50,BA05340809,9809592442,1,1,1,0
695603664058,HH51059,61887,MGNREGA,District_20,BA34853566,6172267227,1,1,1,0
169841620998,HH48845,39480,PM-KISAN,District_40,BA11475685,6767788784,4,1,1,1
657360559883,HH21132,53920,Scholarship,District_5,BA89612856,8574490074,1,1,10,1
999967357996,HH57438,66775,Food-Ration,District_19,BA57882119,8188376657,1,1,1,0
502324837858,HH45789,54860,PM-KISAN,District_40,BA71057975,6600008029,4,1,7,1
612668005027,HH34294,148055,MGNREGA,District_38,BA36553592,6947606644,1,1,1,0
787111370630,HH90670,85368,Food-Ration,District_37,BA00693758,6136304983,1,1,11,1
335645401879,HH99365,130030,MGNREGA,District_29,BA68044193,9169113338,1,1,1,0
207894001532,HH14069,114779,Food-Ration,District_15,BA24389169,9016271022,1,1,1,0
580895115179,HH97674,50822,PM-KISAN,District_36,BA70312681,6011392887,1,1,1,0
207764310984,HH85778,71126,Scholarship,District_32,BA38017778,9847486874,1,1,1,0
480132790757,HH59928,56955,Food-Ration,District_8,BA68665746,7275696597,1,1,1,0
492789165591,HH79588,65145,Food-Ration,District_7,BA77552992,9569670336,1,1,1,0
495741397787,HH71773,40706,PM-KISAN,District_42,BA13584590,8073695254,1,6,1,1
829796844641,HH56605,56753,MGNREGA,District_2,BA87531275,8212811140,1,1,1,0
165025717908,HH32098,80785,MGNREGA,District_6,BA33710301,9656297953,1,1,1,0
798889281027,HH72237,79993,Pension,District_7,BA15809809,8103629559,1,1,1,0
461494570757,HH25014,77602,Scholarship,District_47,BA70707924,6319147656,1,1,1,0
539612130791,HH52709,68209,MGNREGA,District_3,BA03766521,8582312821,1,1,1,0
101550246388,HH72744,95822,Scholarship,District_49,BA59709090,8390011151,1,1,1,0
280929205309,HH96445,62288,Pension,District_17,BA92639186,7265599943,1,1,1,0
569659332782,HH82368,111746,Scholarship,District_5,BA83505199,9914289564,1,1,1,0
287745787092,HH85717,14572,Pension,District_40,BA92836400,6264494413,1,1,1,0
269212312309,HH65224,89704,PM-KISAN,District_35,BA37933641,9752968345,1,5,1,1
414759098569,HH69281,84651,Pension,District_38,BA51757262,7868518970,1,1,1,0
195602694132,HH44753,49763,Food-Ration,District_17,BA92311509,6834776988,1,1,1,0
269146966376,HH31966,59343,Food-Ration,District_50,BA19538939,7822224003,1,7,1,1
612332852487,HH99701,83943,Scholarship,District_38,BA97184788,6642877234,4,5,1,1
680049978241,HH96712,97478,Scholarship,District_5,BA95094750,8491770585,1,8,1,1
838814877481,HH71574,17516,Pension,District_23,BA07032570,6154262929,1,1,10,1
641034325063,HH51105,88847,PM-KISAN,District_40,BA56071261,9914737226,1,1,1,0
937662188157,HH95266,56270,Pension,District_34,BA75524176,8904332727,1,1,1,0
322147308652,HH67844,103758,Pension,District_42,BA92255143,9344794592,1,1,9,1
446645490040,HH55378,14821,MGNREGA,District_14,BA27148267,8221776095,1,8,1,1
878077810129,HH73235,143358,Scholarship,District_7,BA38696191,6854528252,1,1,1,0
053534151797,HH87997,43415,Scholarship,District_16,BA61763597,9655619662,1,1,1,0
185204108498,HH97128,112898,Food-Ration,District_45,BA39431194,9092794712,1,1,1,0
066111316534,HH70142,67924,Scholarship,District_49,BA15797101,7608606376,1,1,1,0
943264528192,HH63969,45439,Pension,District_36,BA11369088,7969912205,4,1,1,1
568231844946,HH30190,77953,Pension,District_44,BA56635270,6596628439,1,5,11,1
642107674407,HH44274,230101,Scholarship,District_22,BA08070035,9162660456,1,1,1,1
911213817753,HH61160,23418,MGNREGA,District_42,BA71349414,8459544452,1,1,10,1
978699709719,HH70555,91047,PM-KISAN,District_42,BA34258614,9058666662,1,1,1,0
978629638727,HH53515,69634,MGNREGA,District_27,BA19421071,7615651801,1,1,1,0
086649134851,HH27625,87311,Food-Ration,District_48,BA87487999,8350263717,1,1,1,0
